Ad group name,Ad group,Ad ID,Ad name,Campaign ID,Campaign name,Date,Earned impressions,Earned link clicks,Earned saves,Impressions,Link clicks,Paid impressions,Paid link clicks,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Spend in account currency
10.7.19_12.1.19_Keywords_Browse+Search,AG2680064420529,PP687202712795,Awareness | Holiday Gathering,C626741093486,Red Robin_Catering_Branding_Awareness_STATIC_10.7.19_12.1.19,05/17/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
12.2.19_1.12.19_Interests_Browse+Search,AG2680064707002,PP687203367699,Traffic | BURGER BAR BUILD,C626741298518,Red Robin_Catering_Pinterest_Traffic_12.2.19_1.12.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
12.2.19_1.12.19_Interests_Browse+Search,AG2680064707002,PP687203367699,Traffic | BURGER BAR BUILD,C626741298518,Red Robin_Catering_Pinterest_Traffic_12.2.19_1.12.20,05/07/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
12.2.19_1.12.19_Retargeting_Browse+Search,AG2680064707000,PP687203368756,Traffic | OFFSIDES,C626741298518,Red Robin_Catering_Pinterest_Traffic_12.2.19_1.12.20,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
12.2.19_1.12.19_Retargeting_Browse+Search,AG2680064707000,PP687203368756,Traffic | OFFSIDES,C626741298518,Red Robin_Catering_Pinterest_Traffic_12.2.19_1.12.20,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845119,Conversions | SUMMER HEAT YOU CAN EAT WITH R,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/05/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845119,Conversions | SUMMER HEAT YOU CAN EAT WITH R,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/06/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845119,Conversions | SUMMER HEAT YOU CAN EAT WITH R,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/10/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845119,Conversions | SUMMER HEAT YOU CAN EAT WITH R,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/11/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845119,Conversions | SUMMER HEAT YOU CAN EAT WITH R,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/13/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/05/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/08/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/09/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/10/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/11/2021,4,1,0,4,1,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/12/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
7.1.20_7.26.20_Keywords+Interests_Browse+Search,AG2680066039744,PP687206845120,Conversions | YOUR DINNER PLANS ARE DONE WIT,C626742269534,Red Robin_SpringPromo_Pinterest_Conversions_7.1.20_7.26.20,05/16/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
