Ad group name,Ad group,Ad ID,Ad name,Campaign ID,Campaign name,Date,Earned impressions,Earned link clicks,Earned saves,Impressions,Link clicks,Paid impressions,Paid link clicks,Paid saves,Paid video played at 100%,Paid video played at 25%,Paid video played at 75%,Paid video played at 95%,Spend in account currency
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028742,Traffic | Holiday Ham,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/10/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028742,Traffic | Holiday Ham,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/16/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028742,Traffic | Holiday Ham,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/04/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/05/2021,11,0,0,11,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/07/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/08/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/09/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/10/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/11/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/12/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/13/2021,13,0,0,13,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/14/2021,9,0,0,9,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/15/2021,10,0,0,10,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/16/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
11.5.19_12.26.19_HolidayStatics_LinkClicks_General Market_USA_Awareness_Both_25-54_All Placements,AG2680064555576,PP687203028743,Traffic | Holiday Pork,C626741186576,Packaged_Brand_Holiday_Pinterest_Traffic_11.5.19_12.26.19,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302550,Awareness | Family Breakfast Free For All,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302550,Awareness | Family Breakfast Free For All,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302550,Awareness | Family Breakfast Free For All,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/07/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302550,Awareness | Family Breakfast Free For All,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/12/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302550,Awareness | Family Breakfast Free For All,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/14/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302550,Awareness | Family Breakfast Free For All,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/16/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/04/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/05/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/06/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/09/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/10/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/11/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/15/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/16/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302551,Awareness | Get Up & Go Realness,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/17/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302552,Awareness | Carpe Weekday,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/11/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302552,Awareness | Carpe Weekday,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/12/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/04/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/05/2021,6,0,0,6,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/06/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/07/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/08/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/09/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/10/2021,3,0,0,3,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/12/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/13/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/14/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/16/2021,2,0,0,2,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302553,Awareness | Orange Pork Stir-Fry,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/17/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/04/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/05/2021,9,0,0,9,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/06/2021,11,0,0,11,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/07/2021,13,0,0,13,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/08/2021,12,0,0,12,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/09/2021,4,0,0,4,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/10/2021,17,0,0,17,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/11/2021,24,0,0,24,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/12/2021,8,0,0,8,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/13/2021,17,0,0,17,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/14/2021,5,0,0,5,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/15/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/16/2021,17,0,0,17,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687204302554,Awareness | Kick Your Quesadilla Up a Notc,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/17/2021,7,0,0,7,0,0,0,0,0,0,0,0,0
2.1.20_5.31.20_SmithfieldPins_Awareness_UnitedStates_Both_25-54_HomepageSearchandBrowse,AG2680065078205,PP687205498101,Awareness | Spiral Glazed Easter Ham,C626741548230,Smithfield_February-April_GeneralPins_Pinterest_BrandAwareness_2.1.20_5.31.20,05/04/2021,1,0,0,1,0,0,0,0,0,0,0,0,0
